거래일,거래시간,지역,연료원,전력거래량(MWh)
2025-09-05,15,경상북도,태양광,509.704466
2025-09-05,16,경상북도,태양광,404.418987
2025-09-05,17,경상북도,태양광,276.217742
2025-09-05,18,경상북도,태양광,136.801549
2025-09-05,19,경상북도,태양광,71.202505
2025-09-05,20,경상북도,태양광,63.706434
2025-09-05,21,경상북도,태양광,46.509722
2025-09-05,22,경상북도,태양광,22.586695
2025-09-05,23,경상북도,태양광,6.236706
2025-09-05,24,경상북도,태양광,1.20238
2025-09-05,1,광주시,태양광,0
2025-09-05,2,광주시,태양광,0
2025-09-05,3,광주시,태양광,0
2025-09-05,4,광주시,태양광,0
2025-09-05,5,광주시,태양광,0
2025-09-05,6,광주시,태양광,0
2025-09-05,7,광주시,태양광,0.62867
2025-09-05,8,광주시,태양광,6.802739
2025-09-05,9,광주시,태양광,19.827816
2025-09-05,10,광주시,태양광,33.89694
2025-09-05,11,광주시,태양광,41.305968
2025-09-05,12,광주시,태양광,45.591016
2025-09-05,13,광주시,태양광,47.679339
2025-09-05,14,광주시,태양광,47.522683
2025-09-05,15,광주시,태양광,38.990958
2025-09-05,16,광주시,태양광,34.479924
2025-09-05,17,광주시,태양광,24.532807
2025-09-05,18,광주시,태양광,12.899032
2025-09-05,19,광주시,태양광,4.214413
2025-09-05,20,광주시,태양광,2.257272
2025-09-05,21,광주시,태양광,1.1207
2025-09-05,22,광주시,태양광,0.84436
2025-09-05,23,광주시,태양광,0.25324
2025-09-05,24,광주시,태양광,0.00376
2025-09-05,1,대구시,태양광,0
2025-09-05,2,대구시,태양광,0
2025-09-05,3,대구시,태양광,0
2025-09-05,4,대구시,태양광,0
2025-09-05,5,대구시,태양광,0
2025-09-05,6,대구시,태양광,0.000344
2025-09-05,7,대구시,태양광,2.014479
2025-09-05,8,대구시,태양광,14.522571
2025-09-05,9,대구시,태양광,33.181516
2025-09-05,10,대구시,태양광,45.705536
2025-09-05,11,대구시,태양광,53.564578
2025-09-05,12,대구시,태양광,61.776529
2025-09-05,13,대구시,태양광,68.391879
2025-09-05,14,대구시,태양광,70.761936
2025-09-05,15,대구시,태양광,66.700237
2025-09-05,16,대구시,태양광,53.813047
2025-09-05,17,대구시,태양광,30.364762
2025-09-05,18,대구시,태양광,15.860079
2025-09-05,19,대구시,태양광,7.741609
2025-09-05,20,대구시,태양광,5.190476
2025-09-05,21,대구시,태양광,1.82622
2025-09-05,22,대구시,태양광,0.043224
2025-09-05,23,대구시,태양광,0
2025-09-05,24,대구시,태양광,0
2025-09-05,1,대전시,태양광,0
2025-09-05,2,대전시,태양광,0
2025-09-05,3,대전시,태양광,0
2025-09-05,4,대전시,태양광,0
2025-09-05,5,대전시,태양광,0
2025-09-05,6,대전시,태양광,0
2025-09-05,7,대전시,태양광,0.1225
2025-09-05,8,대전시,태양광,1.614781
2025-09-05,9,대전시,태양광,4.683236
2025-09-05,10,대전시,태양광,7.769286
2025-09-05,11,대전시,태양광,8.739272
2025-09-05,12,대전시,태양광,9.135255
2025-09-05,13,대전시,태양광,10.220596
2025-09-05,14,대전시,태양광,9.704274
2025-09-05,15,대전시,태양광,8.783268
2025-09-05,16,대전시,태양광,7.306382
2025-09-05,17,대전시,태양광,5.466374
2025-09-05,18,대전시,태양광,2.499583
2025-09-05,19,대전시,태양광,0.295293
2025-09-05,20,대전시,태양광,0.000145
2025-09-05,21,대전시,태양광,0
2025-09-05,22,대전시,태양광,0
2025-09-05,23,대전시,태양광,0
2025-09-05,24,대전시,태양광,0
2025-09-05,1,부산시,태양광,0
2025-09-05,2,부산시,태양광,0
2025-09-05,3,부산시,태양광,0
2025-09-05,4,부산시,태양광,0
2025-09-05,5,부산시,태양광,0
2025-09-05,6,부산시,태양광,0.000552
2025-09-05,7,부산시,태양광,3.161614
2025-09-05,8,부산시,태양광,23.645514
2025-09-05,9,부산시,태양광,53.894487
2025-09-05,10,부산시,태양광,78.2982
2025-09-05,11,부산시,태양광,92.777873
2025-09-05,12,부산시,태양광,89.337251
2025-09-05,13,부산시,태양광,86.079578
2025-09-05,14,부산시,태양광,84.875218
2025-09-05,15,부산시,태양광,77.8999
2025-09-05,16,부산시,태양광,65.706602
2025-09-05,17,부산시,태양광,38.987384
2025-09-05,18,부산시,태양광,19.65213
2025-09-05,19,부산시,태양광,4.52872
2025-09-05,20,부산시,태양광,3.103028
2025-09-05,21,부산시,태양광,1.953192
2025-09-05,22,부산시,태양광,0.5296
2025-09-05,23,부산시,태양광,0.15524
2025-09-05,24,부산시,태양광,0.00728
2025-09-05,1,서울시,태양광,0
2025-09-05,2,서울시,태양광,0
2025-09-05,3,서울시,태양광,0
2025-09-05,4,서울시,태양광,0
2025-09-05,5,서울시,태양광,0
2025-09-05,6,서울시,태양광,6.00E-06
2025-09-05,7,서울시,태양광,0.205714
2025-09-05,8,서울시,태양광,2.319938
2025-09-05,9,서울시,태양광,5.365241
2025-09-05,10,서울시,태양광,8.626038
2025-09-05,11,서울시,태양광,10.729057
2025-09-05,12,서울시,태양광,11.912929
2025-09-05,13,서울시,태양광,11.825667
2025-09-05,14,서울시,태양광,9.222317
2025-09-05,15,서울시,태양광,8.157974
2025-09-05,16,서울시,태양광,6.543304
2025-09-05,17,서울시,태양광,2.715503
2025-09-05,18,서울시,태양광,0.738166
2025-09-05,19,서울시,태양광,0.157658
2025-09-05,20,서울시,태양광,0.164064
2025-09-05,21,서울시,태양광,0.1656
2025-09-05,22,서울시,태양광,0.16252
2025-09-05,23,서울시,태양광,0.13796
2025-09-05,24,서울시,태양광,0.00896
2025-09-05,1,세종시,태양광,0
2025-09-05,2,세종시,태양광,0
2025-09-05,3,세종시,태양광,0
2025-09-05,4,세종시,태양광,0
2025-09-05,5,세종시,태양광,0
2025-09-05,6,세종시,태양광,0.0074
2025-09-05,7,세종시,태양광,0.466237
2025-09-05,8,세종시,태양광,3.832296
2025-09-05,9,세종시,태양광,9.193575
2025-09-05,10,세종시,태양광,14.489684
2025-09-05,11,세종시,태양광,18.337002
2025-09-05,12,세종시,태양광,21.036903
2025-09-05,13,세종시,태양광,20.190008
2025-09-05,14,세종시,태양광,22.090337
2025-09-05,15,세종시,태양광,18.072753
2025-09-05,16,세종시,태양광,14.250234
2025-09-05,17,세종시,태양광,13.007029
2025-09-05,18,세종시,태양광,7.017255
2025-09-05,19,세종시,태양광,2.512577
2025-09-05,20,세종시,태양광,1.094309
2025-09-05,21,세종시,태양광,0.745547
2025-09-05,22,세종시,태양광,0.40075
2025-09-05,23,세종시,태양광,0
2025-09-05,24,세종시,태양광,0
2025-09-05,1,울산시,태양광,0.00072
2025-09-05,2,울산시,태양광,0
2025-09-05,3,울산시,태양광,0
2025-09-05,4,울산시,태양광,0
2025-09-05,5,울산시,태양광,0
2025-09-05,6,울산시,태양광,0.000252
2025-09-05,7,울산시,태양광,1.393133
2025-09-05,8,울산시,태양광,10.634591
2025-09-05,9,울산시,태양광,23.029021
2025-09-05,10,울산시,태양광,34.165108
2025-09-05,11,울산시,태양광,41.771021
2025-09-05,12,울산시,태양광,47.261169
2025-09-05,13,울산시,태양광,49.048774
2025-09-05,14,울산시,태양광,47.404719
2025-09-05,15,울산시,태양광,40.705611
2025-09-05,16,울산시,태양광,30.223877
2025-09-05,17,울산시,태양광,19.036842
2025-09-05,18,울산시,태양광,8.571998
2025-09-05,19,울산시,태양광,1.008784
2025-09-05,20,울산시,태양광,0.399092
2025-09-05,21,울산시,태양광,0.41284
2025-09-05,22,울산시,태양광,0.34716
2025-09-05,23,울산시,태양광,0.14444
2025-09-05,24,울산시,태양광,0.0018
2025-09-05,1,인천시,태양광,0
2025-09-05,2,인천시,태양광,0
2025-09-05,3,인천시,태양광,0
2025-09-05,4,인천시,태양광,0
2025-09-05,5,인천시,태양광,0
2025-09-05,6,인천시,태양광,2.80E-05
2025-09-05,7,인천시,태양광,0.45266
2025-09-05,8,인천시,태양광,4.811256
2025-09-05,9,인천시,태양광,15.250449
2025-09-05,10,인천시,태양광,25.796601
2025-09-05,11,인천시,태양광,32.232118
2025-09-05,12,인천시,태양광,36.110321
2025-09-05,13,인천시,태양광,37.692689
2025-09-05,14,인천시,태양광,37.272527
2025-09-05,15,인천시,태양광,35.241443
2025-09-05,16,인천시,태양광,17.026196
2025-09-05,17,인천시,태양광,13.34379
2025-09-05,18,인천시,태양광,9.350985
2025-09-05,19,인천시,태양광,6.641894
2025-09-05,20,인천시,태양광,3.172855
2025-09-05,21,인천시,태양광,2.343132
2025-09-05,22,인천시,태양광,0.793234
2025-09-05,23,인천시,태양광,0
2025-09-05,24,인천시,태양광,0
2025-09-05,1,전라남도,태양광,0.18144
2025-09-05,2,전라남도,태양광,4.00E-05
2025-09-05,3,전라남도,태양광,0
2025-09-05,4,전라남도,태양광,0
2025-09-05,5,전라남도,태양광,0
2025-09-05,6,전라남도,태양광,0.088943
2025-09-05,7,전라남도,태양광,30.252842
2025-09-05,8,전라남도,태양광,314.15369
2025-09-05,9,전라남도,태양광,785.035952
2025-09-05,10,전라남도,태양광,1226.211194
2025-09-05,11,전라남도,태양광,1473.466484
2025-09-05,12,전라남도,태양광,1571.404859
2025-09-05,13,전라남도,태양광,1771.532031
2025-09-05,14,전라남도,태양광,1944.846658
2025-09-05,15,전라남도,태양광,1830.288317
2025-09-05,16,전라남도,태양광,1528.748152
2025-09-05,17,전라남도,태양광,1284.130782
2025-09-05,18,전라남도,태양광,880.420664
2025-09-05,19,전라남도,태양광,550.21822
2025-09-05,20,전라남도,태양광,415.871536
2025-09-05,21,전라남도,태양광,307.291402
2025-09-05,22,전라남도,태양광,92.423567
2025-09-05,23,전라남도,태양광,12.771125
2025-09-05,24,전라남도,태양광,1.914399
2025-09-05,1,전라북도,태양광,0.04548
2025-09-05,2,전라북도,태양광,0.0016
2025-09-05,3,전라북도,태양광,0.3708
2025-09-05,4,전라북도,태양광,0.47524
2025-09-05,5,전라북도,태양광,0.3304
2025-09-05,6,전라북도,태양광,0.0025
2025-09-05,7,전라북도,태양광,10.092426
2025-09-05,8,전라북도,태양광,98.695653
2025-09-05,9,전라북도,태양광,249.13318
2025-09-05,10,전라북도,태양광,385.086407
2025-09-05,11,전라북도,태양광,435.306087
2025-09-05,12,전라북도,태양광,501.953487
2025-09-05,13,전라북도,태양광,548.683515
2025-09-05,14,전라북도,태양광,547.851814
2025-09-05,15,전라북도,태양광,494.906633
2025-09-05,16,전라북도,태양광,416.833726
2025-09-05,17,전라북도,태양광,315.603788
2025-09-05,18,전라북도,태양광,175.067406
2025-09-05,19,전라북도,태양광,73.625453
2025-09-05,20,전라북도,태양광,56.948097
2025-09-05,21,전라북도,태양광,39.49335
2025-09-05,22,전라북도,태양광,18.252084
2025-09-05,23,전라북도,태양광,7.855662
2025-09-05,24,전라북도,태양광,2.05168
2025-09-05,1,제주도,태양광,0.000432
2025-09-05,2,제주도,태양광,0.00032
2025-09-05,3,제주도,태양광,0.00036
2025-09-05,4,제주도,태양광,0.000376
2025-09-05,5,제주도,태양광,0.0004
2025-09-05,6,제주도,태양광,0.005185
2025-09-05,7,제주도,태양광,2.577505
2025-09-05,8,제주도,태양광,37.027966
2025-09-05,9,제주도,태양광,95.945061
2025-09-05,10,제주도,태양광,133.543806
2025-09-05,11,제주도,태양광,153.796933
2025-09-05,12,제주도,태양광,151.827764
2025-09-05,13,제주도,태양광,138.088289
2025-09-05,14,제주도,태양광,99.000884
2025-09-05,15,제주도,태양광,76.437657
2025-09-05,16,제주도,태양광,82.767664
2025-09-05,17,제주도,태양광,64.261781
2025-09-05,18,제주도,태양광,29.720164
2025-09-05,19,제주도,태양광,7.4455
2025-09-05,20,제주도,태양광,3.002314
2025-09-05,21,제주도,태양광,2.691352
2025-09-05,22,제주도,태양광,1.502904
2025-09-05,23,제주도,태양광,0.3029
2025-09-05,24,제주도,태양광,0.000424
2025-09-05,1,충청남도,태양광,0.3038
2025-09-05,2,충청남도,태양광,0.0076
2025-09-05,3,충청남도,태양광,0.61208
2025-09-05,4,충청남도,태양광,0.7458
2025-09-05,5,충청남도,태양광,0.74708
2025-09-05,6,충청남도,태양광,0.165778
2025-09-05,7,충청남도,태양광,17.745165
2025-09-05,8,충청남도,태양광,175.102497
2025-09-05,9,충청남도,태양광,432.118286
2025-09-05,10,충청남도,태양광,666.096322
2025-09-05,11,충청남도,태양광,805.863475
2025-09-05,12,충청남도,태양광,878.9417
2025-09-05,13,충청남도,태양광,840.444894
2025-09-05,14,충청남도,태양광,844.892921
2025-09-05,15,충청남도,태양광,831.262683
2025-09-05,16,충청남도,태양광,676.7442
2025-09-05,17,충청남도,태양광,501.63819
2025-09-05,18,충청남도,태양광,312.858304
2025-09-05,19,충청남도,태양광,143.957653
2025-09-05,20,충청남도,태양광,80.53215
2025-09-05,21,충청남도,태양광,48.966799
2025-09-05,22,충청남도,태양광,20.825343
2025-09-05,23,충청남도,태양광,6.217305
2025-09-05,24,충청남도,태양광,1.162964
2025-09-05,1,충청북도,태양광,0
2025-09-05,2,충청북도,태양광,0.252
2025-09-05,3,충청북도,태양광,0.2858
2025-09-05,4,충청북도,태양광,0.1714
2025-09-05,5,충청북도,태양광,0
2025-09-05,6,충청북도,태양광,0.001486
2025-09-05,7,충청북도,태양광,5.152939
2025-09-05,8,충청북도,태양광,43.747408
2025-09-05,9,충청북도,태양광,112.788127
2025-09-05,10,충청북도,태양광,177.958242
2025-09-05,11,충청북도,태양광,215.074829
2025-09-05,12,충청북도,태양광,234.537282
2025-09-05,13,충청북도,태양광,242.531878
2025-09-05,14,충청북도,태양광,236.395102
2025-09-05,15,충청북도,태양광,223.020598
2025-09-05,16,충청북도,태양광,183.391083
2025-09-05,17,충청북도,태양광,126.624953
2025-09-05,18,충청북도,태양광,85.533975
2025-09-05,19,충청북도,태양광,50.332163
2025-09-05,20,충청북도,태양광,36.453162
2025-09-05,21,충청북도,태양광,20.678694
2025-09-05,22,충청북도,태양광,7.585845
2025-09-05,23,충청북도,태양광,3.811744
2025-09-05,24,충청북도,태양광,1.943816
2025-09-06,1,강원도,태양광,0.448475
2025-09-06,2,강원도,태양광,0.0907
2025-09-06,3,강원도,태양광,1.2406
2025-09-06,4,강원도,태양광,1.37868
2025-09-06,5,강원도,태양광,1.2883
2025-09-06,6,강원도,태양광,0.343879
2025-09-06,7,강원도,태양광,8.728061
2025-09-06,8,강원도,태양광,48.473805
2025-09-06,9,강원도,태양광,103.967063
2025-09-06,10,강원도,태양광,167.888747
2025-09-06,11,강원도,태양광,213.002173
2025-09-06,12,강원도,태양광,236.561281
2025-09-06,13,강원도,태양광,246.288864
2025-09-06,14,강원도,태양광,200.311841
2025-09-06,15,강원도,태양광,190.273833
2025-09-06,16,강원도,태양광,155.2732
2025-09-06,17,강원도,태양광,110.259139
2025-09-06,18,강원도,태양광,64.803614
2025-09-06,19,강원도,태양광,46.320294
2025-09-06,20,강원도,태양광,34.307186
2025-09-06,21,강원도,태양광,14.163083
2025-09-06,22,강원도,태양광,8.203438
2025-09-06,23,강원도,태양광,5.16232
2025-09-06,24,강원도,태양광,1.002477
2025-09-06,1,경기도,태양광,0.044431
2025-09-06,2,경기도,태양광,0
2025-09-06,3,경기도,태양광,0
2025-09-06,4,경기도,태양광,0
2025-09-06,5,경기도,태양광,0
2025-09-06,6,경기도,태양광,0.000848
2025-09-06,7,경기도,태양광,2.559679
2025-09-06,8,경기도,태양광,24.34433
2025-09-06,9,경기도,태양광,68.359115
2025-09-06,10,경기도,태양광,109.826133
2025-09-06,11,경기도,태양광,118.791568
2025-09-06,12,경기도,태양광,145.650396
2025-09-06,13,경기도,태양광,129.906959
2025-09-06,14,경기도,태양광,143.618724
2025-09-06,15,경기도,태양광,161.980683
2025-09-06,16,경기도,태양광,107.481925
2025-09-06,17,경기도,태양광,46.522076
2025-09-06,18,경기도,태양광,19.484654
2025-09-06,19,경기도,태양광,15.579531
2025-09-06,20,경기도,태양광,10.094433
2025-09-06,21,경기도,태양광,4.355569
2025-09-06,22,경기도,태양광,2.030094
2025-09-06,23,경기도,태양광,0.6698
2025-09-06,24,경기도,태양광,0.19588
2025-09-06,1,경상남도,태양광,0.12884
2025-09-06,2,경상남도,태양광,0.0016
2025-09-06,3,경상남도,태양광,0
2025-09-06,4,경상남도,태양광,0
2025-09-06,5,경상남도,태양광,0
2025-09-06,6,경상남도,태양광,0.000829
2025-09-06,7,경상남도,태양광,8.888179
2025-09-06,8,경상남도,태양광,66.107482
2025-09-06,9,경상남도,태양광,159.517717
2025-09-06,10,경상남도,태양광,237.366854
2025-09-06,11,경상남도,태양광,294.1669
2025-09-06,12,경상남도,태양광,325.034686
2025-09-06,13,경상남도,태양광,298.52742
2025-09-06,14,경상남도,태양광,254.292464
2025-09-06,15,경상남도,태양광,237.149088
2025-09-06,16,경상남도,태양광,243.109796
2025-09-06,17,경상남도,태양광,145.348368
2025-09-06,18,경상남도,태양광,76.406898
2025-09-06,19,경상남도,태양광,37.639075
2025-09-06,20,경상남도,태양광,27.557106
2025-09-06,21,경상남도,태양광,16.730829
2025-09-06,22,경상남도,태양광,8.799641
2025-09-06,23,경상남도,태양광,2.323832
2025-09-06,24,경상남도,태양광,0.2966
2025-09-06,1,경상북도,태양광,0.04744
2025-09-06,2,경상북도,태양광,0
2025-09-06,3,경상북도,태양광,0.2322
2025-09-06,4,경상북도,태양광,0.31524
2025-09-06,5,경상북도,태양광,0.296
2025-09-06,6,경상북도,태양광,0.113939
2025-09-06,7,경상북도,태양광,9.1239
2025-09-06,8,경상북도,태양광,79.211614
2025-09-06,9,경상북도,태양광,208.61157
2025-09-06,10,경상북도,태양광,350.747577
2025-09-06,11,경상북도,태양광,441.802921
2025-09-06,12,경상북도,태양광,479.368199
